family,input_profile,populated_slots,population,reason,split,vocabulary_profile
single,passive,3544,existing_sample,output_constant,overall,existing_train_val_minocc100
single,passive,14614,existing_sample,outside_fixed_vocabulary_and_input,overall,existing_train_val_minocc100
single,passive,392919,existing_sample,role,overall,existing_train_val_minocc100
symmetric,passive,5,existing_sample,known_constant_blocked_by_output_mask,overall,existing_train_val_minocc100
symmetric,passive,46,existing_sample,missing_role_present_local_neighbor,overall,existing_train_val_minocc100
symmetric,passive,95,existing_sample,output_constant,overall,existing_train_val_minocc100
symmetric,passive,385,existing_sample,outside_fixed_vocabulary_and_input,overall,existing_train_val_minocc100
symmetric,passive,89988,existing_sample,role,overall,existing_train_val_minocc100
type,passive,24,existing_sample,known_constant_blocked_by_output_mask,overall,existing_train_val_minocc100
type,passive,1,existing_sample,local_constraint_parameter,overall,existing_train_val_minocc100
type,passive,364,existing_sample,missing_role_present_local_neighbor,overall,existing_train_val_minocc100
type,passive,186280,existing_sample,output_constant,overall,existing_train_val_minocc100
type,passive,4187,existing_sample,outside_fixed_vocabulary_and_input,overall,existing_train_val_minocc100
type,passive,115522,existing_sample,role,overall,existing_train_val_minocc100
valueRequiresStatement,passive,39,existing_sample,known_constant_blocked_by_output_mask,overall,existing_train_val_minocc100
valueRequiresStatement,passive,759,existing_sample,missing_role_present_local_neighbor,overall,existing_train_val_minocc100
valueRequiresStatement,passive,147416,existing_sample,output_constant,overall,existing_train_val_minocc100
valueRequiresStatement,passive,15981,existing_sample,outside_fixed_vocabulary_and_input,overall,existing_train_val_minocc100
valueRequiresStatement,passive,142639,existing_sample,role,overall,existing_train_val_minocc100
valueType,passive,14,existing_sample,known_constant_blocked_by_output_mask,overall,existing_train_val_minocc100
valueType,passive,3,existing_sample,local_constraint_parameter,overall,existing_train_val_minocc100
valueType,passive,393,existing_sample,missing_role_present_local_neighbor,overall,existing_train_val_minocc100
valueType,passive,192580,existing_sample,output_constant,overall,existing_train_val_minocc100
valueType,passive,3516,existing_sample,outside_fixed_vocabulary_and_input,overall,existing_train_val_minocc100
valueType,passive,108573,existing_sample,role,overall,existing_train_val_minocc100
conflictWith,passive,8,existing_sample,known_constant_blocked_by_output_mask,test,existing_train_val_minocc100
conflictWith,passive,1,existing_sample,local_constraint_parameter,test,existing_train_val_minocc100
conflictWith,passive,30,existing_sample,missing_role_present_local_neighbor,test,existing_train_val_minocc100
conflictWith,passive,2291,existing_sample,output_constant,test,existing_train_val_minocc100
conflictWith,passive,868,existing_sample,outside_fixed_vocabulary_and_input,test,existing_train_val_minocc100
conflictWith,passive,50253,existing_sample,role,test,existing_train_val_minocc100
distinct,passive,1,existing_sample,known_constant_blocked_by_output_mask,test,existing_train_val_minocc100
distinct,passive,1010,existing_sample,output_constant,test,existing_train_val_minocc100
distinct,passive,1005,existing_sample,outside_fixed_vocabulary_and_input,test,existing_train_val_minocc100
distinct,passive,106728,existing_sample,role,test,existing_train_val_minocc100
inverse,passive,6,existing_sample,known_constant_blocked_by_output_mask,test,existing_train_val_minocc100
inverse,passive,22,existing_sample,missing_role_present_local_neighbor,test,existing_train_val_minocc100
inverse,passive,9499,existing_sample,output_constant,test,existing_train_val_minocc100
inverse,passive,177,existing_sample,outside_fixed_vocabulary_and_input,test,existing_train_val_minocc100
inverse,passive,22891,existing_sample,role,test,existing_train_val_minocc100
itemRequiresStatement,passive,139,existing_sample,known_constant_blocked_by_output_mask,test,existing_train_val_minocc100
itemRequiresStatement,passive,12,existing_sample,local_constraint_parameter,test,existing_train_val_minocc100
itemRequiresStatement,passive,312,existing_sample,missing_role_present_local_neighbor,test,existing_train_val_minocc100
itemRequiresStatement,passive,22468,existing_sample,output_constant,test,existing_train_val_minocc100
itemRequiresStatement,passive,6440,existing_sample,outside_fixed_vocabulary_and_input,test,existing_train_val_minocc100
itemRequiresStatement,passive,15833,existing_sample,role,test,existing_train_val_minocc100
oneOf,passive,2,existing_sample,known_constant_blocked_by_output_mask,test,existing_train_val_minocc100
oneOf,passive,7,existing_sample,local_constraint_parameter,test,existing_train_val_minocc100
oneOf,passive,1,existing_sample,missing_role_present_local_neighbor,test,existing_train_val_minocc100
oneOf,passive,761,existing_sample,output_constant,test,existing_train_val_minocc100
oneOf,passive,8,existing_sample,outside_fixed_vocabulary_and_input,test,existing_train_val_minocc100
oneOf,passive,4642,existing_sample,role,test,existing_train_val_minocc100
single,passive,38,existing_sample,known_constant_blocked_by_output_mask,test,existing_train_val_minocc100
single,passive,129,existing_sample,missing_role_present_local_neighbor,test,existing_train_val_minocc100
single,passive,486,existing_sample,output_constant,test,existing_train_val_minocc100
single,passive,2230,existing_sample,outside_fixed_vocabulary_and_input,test,existing_train_val_minocc100
single,passive,58989,existing_sample,role,test,existing_train_val_minocc100
symmetric,passive,5,existing_sample,known_constant_blocked_by_output_mask,test,existing_train_val_minocc100
symmetric,passive,4,existing_sample,missing_role_present_local_neighbor,test,existing_train_val_minocc100
symmetric,passive,8,existing_sample,output_constant,test,existing_train_val_minocc100
symmetric,passive,54,existing_sample,outside_fixed_vocabulary_and_input,test,existing_train_val_minocc100
symmetric,passive,13390,existing_sample,role,test,existing_train_val_minocc100
type,passive,24,existing_sample,known_constant_blocked_by_output_mask,test,existing_train_val_minocc100
type,passive,1,existing_sample,local_constraint_parameter,test,existing_train_val_minocc100
type,passive,66,existing_sample,missing_role_present_local_neighbor,test,existing_train_val_minocc100
type,passive,27940,existing_sample,output_constant,test,existing_train_val_minocc100
type,passive,629,existing_sample,outside_fixed_vocabulary_and_input,test,existing_train_val_minocc100
type,passive,17351,existing_sample,role,test,existing_train_val_minocc100
valueRequiresStatement,passive,39,existing_sample,known_constant_blocked_by_output_mask,test,existing_train_val_minocc100
valueRequiresStatement,passive,122,existing_sample,missing_role_present_local_neighbor,test,existing_train_val_minocc100
valueRequiresStatement,passive,22056,existing_sample,output_constant,test,existing_train_val_minocc100
valueRequiresStatement,passive,2359,existing_sample,outside_fixed_vocabulary_and_input,test,existing_train_val_minocc100
valueRequiresStatement,passive,21402,existing_sample,role,test,existing_train_val_minocc100
valueType,passive,14,existing_sample,known_constant_blocked_by_output_mask,test,existing_train_val_minocc100
valueType,passive,3,existing_sample,local_constraint_parameter,test,existing_train_val_minocc100
valueType,passive,58,existing_sample,missing_role_present_local_neighbor,test,existing_train_val_minocc100
valueType,passive,28904,existing_sample,output_constant,test,existing_train_val_minocc100
valueType,passive,528,existing_sample,outside_fixed_vocabulary_and_input,test,existing_train_val_minocc100
valueType,passive,16210,existing_sample,role,test,existing_train_val_minocc100
conflictWith,passive,132,existing_sample,missing_role_present_local_neighbor,train,existing_train_val_minocc100
conflictWith,passive,10514,existing_sample,output_constant,train,existing_train_val_minocc100
conflictWith,passive,4087,existing_sample,outside_fixed_vocabulary_and_input,train,existing_train_val_minocc100
conflictWith,passive,234063,existing_sample,role,train,existing_train_val_minocc100
distinct,passive,9,existing_sample,missing_role_present_local_neighbor,train,existing_train_val_minocc100
distinct,passive,4601,existing_sample,output_constant,train,existing_train_val_minocc100
distinct,passive,4624,existing_sample,outside_fixed_vocabulary_and_input,train,existing_train_val_minocc100
distinct,passive,497697,existing_sample,role,train,existing_train_val_minocc100
inverse,passive,105,existing_sample,missing_role_present_local_neighbor,train,existing_train_val_minocc100
inverse,passive,44214,existing_sample,output_constant,train,existing_train_val_minocc100
inverse,passive,965,existing_sample,outside_fixed_vocabulary_and_input,train,existing_train_val_minocc100
inverse,passive,107107,existing_sample,role,train,existing_train_val_minocc100
itemRequiresStatement,passive,1435,existing_sample,missing_role_present_local_neighbor,train,existing_train_val_minocc100
itemRequiresStatement,passive,105714,existing_sample,output_constant,train,existing_train_val_minocc100
itemRequiresStatement,passive,29923,existing_sample,outside_fixed_vocabulary_and_input,train,existing_train_val_minocc100
itemRequiresStatement,passive,74149,existing_sample,role,train,existing_train_val_minocc100
oneOf,passive,3507,existing_sample,output_constant,train,existing_train_val_minocc100
oneOf,passive,33,existing_sample,outside_fixed_vocabulary_and_input,train,existing_train_val_minocc100
oneOf,passive,21474,existing_sample,role,train,existing_train_val_minocc100
single,passive,618,existing_sample,missing_role_present_local_neighbor,train,existing_train_val_minocc100
single,passive,2486,existing_sample,output_constant,train,existing_train_val_minocc100
single,passive,10237,existing_sample,outside_fixed_vocabulary_and_input,train,existing_train_val_minocc100
single,passive,275031,existing_sample,role,train,existing_train_val_minocc100
symmetric,passive,31,existing_sample,missing_role_present_local_neighbor,train,existing_train_val_minocc100
symmetric,passive,72,existing_sample,output_constant,train,existing_train_val_minocc100
symmetric,passive,283,existing_sample,outside_fixed_vocabulary_and_input,train,existing_train_val_minocc100
symmetric,passive,63007,existing_sample,role,train,existing_train_val_minocc100
type,passive,258,existing_sample,missing_role_present_local_neighbor,train,existing_train_val_minocc100
type,passive,130406,existing_sample,output_constant,train,existing_train_val_minocc100
type,passive,2947,existing_sample,outside_fixed_vocabulary_and_input,train,existing_train_val_minocc100
type,passive,80868,existing_sample,role,train,existing_train_val_minocc100
valueRequiresStatement,passive,542,existing_sample,missing_role_present_local_neighbor,train,existing_train_val_minocc100
valueRequiresStatement,passive,103216,existing_sample,output_constant,train,existing_train_val_minocc100
valueRequiresStatement,passive,11194,existing_sample,outside_fixed_vocabulary_and_input,train,existing_train_val_minocc100
valueRequiresStatement,passive,99845,existing_sample,role,train,existing_train_val_minocc100
valueType,passive,268,existing_sample,missing_role_present_local_neighbor,train,existing_train_val_minocc100
valueType,passive,134810,existing_sample,output_constant,train,existing_train_val_minocc100
valueType,passive,2466,existing_sample,outside_fixed_vocabulary_and_input,train,existing_train_val_minocc100
valueType,passive,76011,existing_sample,role,train,existing_train_val_minocc100
conflictWith,passive,30,existing_sample,missing_role_present_local_neighbor,val,existing_train_val_minocc100
conflictWith,passive,2273,existing_sample,output_constant,val,existing_train_val_minocc100
conflictWith,passive,850,existing_sample,outside_fixed_vocabulary_and_input,val,existing_train_val_minocc100
conflictWith,passive,50271,existing_sample,role,val,existing_train_val_minocc100
distinct,passive,1,existing_sample,missing_role_present_local_neighbor,val,existing_train_val_minocc100
distinct,passive,967,existing_sample,output_constant,val,existing_train_val_minocc100
distinct,passive,957,existing_sample,outside_fixed_vocabulary_and_input,val,existing_train_val_minocc100
distinct,passive,106549,existing_sample,role,val,existing_train_val_minocc100
inverse,passive,23,existing_sample,missing_role_present_local_neighbor,val,existing_train_val_minocc100
inverse,passive,9470,existing_sample,output_constant,val,existing_train_val_minocc100
inverse,passive,202,existing_sample,outside_fixed_vocabulary_and_input,val,existing_train_val_minocc100
inverse,passive,22804,existing_sample,role,val,existing_train_val_minocc100
itemRequiresStatement,passive,303,existing_sample,missing_role_present_local_neighbor,val,existing_train_val_minocc100
